"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl33",0.00949826200818897,0.0954668811189574,1,1,1,"U","Rpl3"
"5033406O09Rik",0.0095060842961043,0.074423212564546,0.05,0.015,1,"U","5033406O09Rik"
"Adprhl21",0.00951630247175725,0.215026001065849,0.614,0.488,1,"U","Adprhl2"
"Auh",0.00951948588049063,0.232780830974429,0.564,0.446,1,"U","Auh"
"Gramd2",0.0095211854704002,0.0610026968022244,0.05,0.015,1,"U","Gramd2"
"Dmac2l",0.00955926431226067,0.144383713655284,0.208,0.121,1,"U","Dmac2l"
"Nr1h2",0.00957141605695391,0.235518764637771,0.604,0.491,1,"U","Nr1h2"
"Tsr3",0.0095833160236942,0.186553553757021,0.832,0.705,1,"U","Tsr3"
"Ubiad1",0.00961156943169058,0.108605279430932,0.257,0.155,1,"U","Ubiad1"
"Triobp1",0.00964839983374125,0.201211011939994,0.525,0.408,1,"U","Triobp"
"Optn",0.00964958776033016,0.608117471099638,0.416,0.329,1,"U","Optn"
"Trim26",0.00965759225976508,0.174186177063581,0.604,0.463,1,"U","Trim26"
"Arrdc1",0.00967452259020439,0.124216498160356,0.277,0.173,1,"U","Arrdc1"
"Cda",0.00969385619129017,0.0491813213609457,0.099,0.042,1,"U","Cda"
"Zrsr1",0.0097083661937343,0.177102078412449,0.307,0.204,1,"U","Zrsr1"
"Sugp1",0.00976443686343659,0.196000408123507,0.426,0.315,1,"U","Sugp1"
"Tcp11",0.00982737337570755,0.0474561649642766,0.05,0.015,1,"U","Tcp11"
"Ippk",0.00983821953484919,0.162618952903462,0.317,0.21,1,"U","Ippk"
"Eif3g1",0.00986628475401885,0.145153103355634,1,0.987,1,"U","Eif3g"
"Pde1a1",2.09656700485733e-54,1.5859832049974,0.733,0.121,3.46541560232868e-50,"V","Pde1a"
"Gja5",1.49106907830143e-46,0.459469037294583,0.28,0.012,2.46458807952443e-42,"V","Gja5"
"Fhl1",2.48185699494988e-42,2.13719797437021,0.867,0.258,4.10226142695266e-38,"V","Fhl1"
"Hspb2",1.13286416454724e-36,1.82838252524176,0.84,0.275,1.87251117758013e-32,"V","Hspb2"
"Lmod11",1.08993846222268e-35,1.03534465293359,0.387,0.042,1.80155928420788e-31,"V","Lmod1"
"Calb2",5.0540452520605e-35,1.76614206905807,0.213,0.009,8.35383139713081e-31,"V","Calb2"
"Pdgfb",5.53159362349583e-32,0.779992799056668,0.44,0.062,9.14317110027625e-28,"V","Pdgfb"
"Tpm11",1.62148938615173e-29,1.32065719443703,1,0.999,2.6801598063702e-25,"V","Tpm1"
"Myl61",1.62815828177749e-29,1.03070806295311,1,1,2.69118282395001e-25,"V","Myl6"
"Pcp4l1",7.63760512839768e-28,0.8032354555482,0.307,0.033,1.26241975167285e-23,"V","Pcp4l1"
"Hoxb91",8.3424325701023e-28,1.30104773177053,0.613,0.16,1.37892067951221e-23,"V","Hoxb9"
"Myl91",2.22547231924162e-27,2.05158442838249,0.96,0.548,3.67848319647448e-23,"V","Myl9"
"Sorbs2",2.68578899355065e-27,1.04248004697159,0.667,0.179,4.43934062743988e-23,"V","Sorbs2"
"Pea15a",3.14785520805082e-27,1.89489542986019,0.867,0.413,5.2030898733872e-23,"V","Pea15a"
"Dok5",1.74495539059663e-26,0.995591829750498,0.493,0.1,2.88423676511718e-22,"V","Dok5"
"Tagln1",2.81391529707179e-25,2.02087380594069,1,0.743,4.65112059452996e-21,"V","Tagln"
"Luzp21",5.42360937180897e-24,1.19505670850349,0.707,0.237,8.96468393066305e-20,"V","Luzp2"
"Acta21",1.56974232332308e-23,2.249196176015,0.987,0.948,2.59462708622072e-19,"V","Acta2"
"Actb2",1.84716256559529e-23,0.842296028665164,1,1,3.05317500467246e-19,"V","Actb"
"Dysf1",5.76211020082553e-23,0.959128653698922,0.48,0.11,9.52419195094451e-19,"V","Dysf"
"Pdlim51",1.84564213870729e-22,1.28315655070847,0.987,0.794,3.05066189106928e-18,"V","Pdlim5"
"Bpgm1",3.53607690316039e-22,1.36368701866294,0.907,0.514,5.84478151323382e-18,"V","Bpgm"
"Serf2",4.01553969837932e-22,0.837493277680907,1,1,6.63728556745117e-18,"V","Serf2"
"Gnas",5.10626926847201e-22,0.560243892464496,1,1,8.44015247385739e-18,"V","Gnas"
"Gap43",2.45942609949627e-21,1.66413339908115,0.733,0.286,4.06518539985739e-17,"V","Gap43"
"Anxa51",2.7897360271872e-21,1.14844017986226,1,0.985,4.61115467933773e-17,"V","Anxa5"
"Ilk",5.52953328731436e-21,0.979741506727116,1,0.935,9.1397655706019e-17,"V","Ilk"
"Ckb2",5.98275542613442e-21,1.39966778779566,0.987,0.692,9.88889644385758e-17,"V","Ckb"
"Myl12a1",8.72483939626193e-21,0.769839756572834,1,0.999,1.44212870380813e-16,"V","Myl12a"
"Csrp11",1.60928780805966e-20,1.24760511479773,0.987,0.848,2.65999181794181e-16,"V","Csrp1"
"Tln11",4.65914235733193e-20,0.818979149071541,1,0.996,7.70109640243395e-16,"V","Tln1"
"Fermt21",5.33594484184348e-20,1.0919171594412,1,0.954,8.81978322908309e-16,"V","Fermt2"
"Flna1",9.24183564122455e-20,0.841402392660274,1,0.993,1.52758301313801e-15,"V","Flna"
"Pax3",2.10166678985026e-19,0.564365596114042,0.307,0.049,3.47384503694349e-15,"V","Pax3"
"Cnn21",2.38794202289106e-19,1.03683676818037,1,0.85,3.94702936963663e-15,"V","Cnn2"
"Mef2c",2.96623676901214e-19,1.39159326621651,0.8,0.411,4.90289275550016e-15,"V","Mef2c"
"Vcl1",3.33232564833108e-19,1.18974420743595,0.987,0.918,5.50800106412645e-15,"V","Vcl"
"Ndnf",4.60820454275652e-19,1.24161542219889,0.413,0.097,7.61690128872224e-15,"V","Ndnf"
"Pdlim7",9.22566317563113e-19,0.860591827022792,0.973,0.85,1.52490986630007e-14,"V","Pdlim7"
"Cald11",9.7082583394321e-19,1.13191253209361,1,0.986,1.60467802092473e-14,"V","Cald1"
"Cryab1",1.34030430769446e-18,1.35310818255963,1,0.949,2.21538899018818e-14,"V","Cryab"
"Pdlim3",1.63442322840709e-18,1.11764702348147,0.307,0.054,2.70153815423408e-14,"V","Pdlim3"
"Ntn4",1.9259414123069e-18,0.821055907199093,0.64,0.23,3.18338856040207e-14,"V","Ntn4"
"Tuba1a",2.01312621914211e-18,0.851280762340973,1,0.991,3.32749632761999e-14,"V","Tuba1a"
"Cnn31",2.05513527995226e-18,0.992276238204763,1,0.967,3.39693310423309e-14,"V","Cnn3"
"Tmsb4x1",2.29334785120242e-18,1.08744551811006,1,1,3.79067466325248e-14,"V","Tmsb4x"
"Swap701",4.13996256272297e-18,0.924319190200089,0.933,0.726,6.84294411992479e-14,"V","Swap70"
"Sox2",9.547129256391e-18,0.833888608843865,0.987,0.87,1.57804499478887e-13,"V","Sox2"
"Hspb12",1.47345452820529e-17,1.31083671350151,0.96,0.772,2.43547298967052e-13,"V","Hspb1"
"Prdm16",1.88188766313156e-17,0.307723223393842,0.227,0.03,3.11057211839016e-13,"V","Prdm16"
"Tpm41",2.18232934410042e-17,0.743172445516195,1,0.999,3.60717217286358e-13,"V","Tpm4"
"Rsu11",2.77731829195026e-17,0.834946969549982,1,0.911,4.59062940476458e-13,"V","Rsu1"
"Cnn1",7.3651191443723e-17,1.45460336910357,0.293,0.054,1.2173805433733e-12,"V","Cnn1"
"Trpm3",4.97017039297716e-16,0.554183643268291,0.373,0.086,8.21519464255194e-12,"V","Trpm3"
"Cfl1",5.58873934799689e-16,0.417407839317139,1,1,9.23762726830406e-12,"V","Cfl1"
"Pld5",1.37893212612447e-15,0.592013090663373,0.307,0.062,2.27923691127114e-11,"V","Pld5"
"Casq1",1.42214425959026e-15,0.410656229674328,0.133,0.011,2.35066224667674e-11,"V","Casq1"
"Tmem178",1.60150899673156e-15,0.602643336775191,0.24,0.038,2.64713422069759e-11,"V","Tmem178"
"Tnfrsf11b1",1.80585890371775e-15,1.27904346853024,0.96,0.761,2.98490418195507e-11,"V","Tnfrsf11b"
"Cacng5",1.96557143514733e-15,0.144126843472028,0.067,0.001,3.24889302515503e-11,"V","Cacng5"
"Tmem176a2",2.51379787655873e-15,1.34878890462177,0.933,0.653,4.15505651016393e-11,"V","Tmem176a"
"Malat12",2.62027182057857e-15,1.13471596913843,1,0.999,4.33104729223432e-11,"V","Malat1"
"Bmp8b",4.11192824078131e-15,0.264382089295541,0.107,0.007,6.79660618918743e-11,"V","Bmp8b"
"Nr2f2",7.68486370031561e-15,0.974746452690624,0.827,0.528,1.27023112102517e-10,"V","Nr2f2"
"Foxd3",9.14882888183252e-15,0.288202978870051,0.307,0.06,1.5122099258781e-10,"V","Foxd3"
"Gpx12",1.05819345960129e-14,0.501964255166891,1,0.999,1.74908796937497e-10,"V","Gpx1"
"Acan",1.18709532191278e-14,0.854841287597005,0.187,0.025,1.96214985758964e-10,"V","Acan"
"Nes1",1.34044221128307e-14,1.02825701566572,0.987,0.869,2.21561693102978e-10,"V","Nes"
"Gabarap",1.56473706102931e-14,0.691294001471535,1,0.995,2.58635388817534e-10,"V","Gabarap"
"Map1lc3a",1.87250938584549e-14,0.904679694960635,1,0.927,3.09507076386401e-10,"V","Map1lc3a"
"S100a112",2.16096885168728e-14,0.565647724094956,1,1,3.57186541495391e-10,"V","S100a11"
"Ptchd41",2.46722365140749e-14,0.835693777336193,0.507,0.176,4.07807397341144e-10,"V","Ptchd4"
"Cd151",2.49490011630271e-14,0.716976012254186,0.933,0.744,4.12382040223675e-10,"V","Cd151"
"Pls31",2.84510844956176e-14,0.943484780720536,0.987,0.797,4.70267975628063e-10,"V","Pls3"
"Gabrg3",3.6236823674376e-14,0.127685985552876,0.053,0.001,5.98958458513762e-10,"V","Gabrg3"
"Mlc1",3.86457206746902e-14,0.0910155070124652,0.053,0.001,6.38775117031954e-10,"V","Mlc1"
"Rftn21",3.93755959217662e-14,0.516093727304939,0.467,0.143,6.50839224990874e-10,"V","Rftn2"
"Sparc1",4.11426749187645e-14,0.651466650317261,1,0.993,6.80047273732258e-10,"V","Sparc"
"Tgfb1i11",4.12978923153368e-14,0.870729118729437,0.88,0.573,6.82612862080202e-10,"V","Tgfb1i1"
"Gnai21",4.43016526433235e-14,0.578674669827578,1,0.999,7.32262016541493e-10,"V","Gnai2"
"Anxa6",5.16754513275646e-14,0.862951992237922,1,0.879,8.54143534993314e-10,"V","Anxa6"
"Ctnna1",5.98120996392316e-14,0.655103708388211,1,0.985,9.8863419493686e-10,"V","Ctnna1"
"Gpm6b",6.14778765424946e-14,0.913330613748492,0.907,0.622,1.01616782137089e-09,"V","Gpm6b"
"Ccn12",6.90905460077972e-14,0.945406089051578,1,0.856,1.14199763496288e-09,"V","Ccn1"
"Jam21",6.96196276977221e-14,1.10360620572148,0.64,0.304,1.15074282621565e-09,"V","Jam2"
"Atxn11",7.2167689156478e-14,0.621281152522862,0.467,0.15,1.19285973406743e-09,"V","Atxn1"
"Hoxb71",8.61285289550564e-14,0.947449544908231,0.613,0.281,1.42361845509813e-09,"V","Hoxb7"
"Camk2d2",8.99698726243247e-14,0.711044555702221,1,0.951,1.48711202460746e-09,"V","Camk2d"
"Sorcs1",1.03468237798927e-13,0.337951099516574,0.147,0.016,1.71022650257846e-09,"V","Sorcs1"
"Alkal1",1.2158946280077e-13,0.488750028207902,0.133,0.013,2.00975223063392e-09,"V","Alkal1"
"Dpysl31",1.42853284030747e-13,0.933895172181946,0.987,0.926,2.36122193174422e-09,"V","Dpysl3"
"Nexn1",1.54975835472189e-13,0.920960178110174,0.653,0.317,2.56159558451982e-09,"V","Nexn"
"Tshr2",2.04361995050841e-13,1.04383590885008,0.387,0.114,3.37789941619535e-09,"V","Tshr"
"Sfrp11",2.1409648409223e-13,1.31752181426593,0.973,0.8,3.53880078556047e-09,"V","Sfrp1"
"Map3k7cl",2.40354955907724e-13,0.221214230139167,0.093,0.006,3.97282706619877e-09,"V","Map3k7cl"
"Wdfy11",2.85433165010181e-13,0.899474366061764,0.827,0.571,4.71792478445328e-09,"V","Wdfy1"
"Rgs161",3.58590656100217e-13,1.26236633680547,0.667,0.333,5.92714495468048e-09,"V","Rgs16"
"Dstn",4.11352517799689e-13,0.694423105234673,1,1,6.79924576671106e-09,"V","Dstn"
"Zfp5031",4.19592461164105e-13,0.775771854989368,0.813,0.503,6.93544379058149e-09,"V","Zfp503"
"Cd631",4.3827599235069e-13,0.521201102059556,1,1,7.24426387756455e-09,"V","Cd63"
"Adgrb31",4.56904402739181e-13,0.839267517328746,0.44,0.15,7.55217287287592e-09,"V","Adgrb3"
"Itm2b1",5.74587948865708e-13,0.798521912632662,1,0.989,9.49736420680129e-09,"V","Itm2b"
"Rras1",5.75490561594228e-13,0.772394684500652,0.92,0.779,9.51228349259099e-09,"V","Rras"
"1500009L16Rik",6.26229515448642e-13,1.0654112353554,0.653,0.329,1.03509476608506e-08,"V","1500009L16Rik"
"Anxa32",6.51234413690744e-13,0.852412197042943,1,0.913,1.07642536238943e-08,"V","Anxa3"
"Igfbp2",7.28665297800587e-13,1.9191031728107,0.52,0.214,1.20441087073459e-08,"V","Igfbp2"
"Isg151",8.726038101919e-13,0.919905708413364,0.987,0.798,1.44232683786619e-08,"V","Isg15"
"Cfl21",1.95588435307337e-12,0.658364022397648,0.987,0.925,3.23288124719497e-08,"V","Cfl2"
"Lgi21",2.18866628679607e-12,0.484489707916188,0.28,0.065,3.61764650544522e-08,"V","Lgi2"
"Klf61",2.41484676984904e-12,0.900112270543375,0.947,0.752,3.99150022588348e-08,"V","Klf6"
"Igfbp71",2.87897844134902e-12,0.887766961229496,0.987,0.727,4.7586634657058e-08,"V","Igfbp7"
"Hcfc1r12",2.94905312405187e-12,0.90461378085253,0.947,0.777,4.87448990874534e-08,"V","Hcfc1r1"
"Prdx51",3.15197287165105e-12,0.576999484621814,1,0.999,5.20989595955203e-08,"V","Prdx5"
"Col4a51",3.68977769704634e-12,0.936880422504917,0.693,0.381,6.0988335554479e-08,"V","Col4a5"
"Pam2",4.03285939120289e-12,1.30007934009791,0.973,0.826,6.66591328771926e-08,"V","Pam"
"Actg21",4.44695982086411e-12,1.34783261103054,0.933,0.702,7.35037988790628e-08,"V","Actg2"
"Ccn21",4.45127619733939e-12,1.40334912934987,0.773,0.477,7.35751442658228e-08,"V","Ccn2"
"Col8a11",4.7999356188267e-12,0.964426981988127,0.933,0.568,7.93381358435865e-08,"V","Col8a1"
"Tmem176b2",4.88050966813668e-12,1.07074851427794,0.947,0.749,8.06699443046312e-08,"V","Tmem176b"
"Ecrg41",4.9945461663842e-12,1.44879932069594,0.787,0.455,8.25548535841645e-08,"V","Ecrg4"
"St6galnac5",5.36258143068966e-12,0.216019067734142,0.107,0.009,8.86381084678694e-08,"V","St6galnac5"
"Col4a11",6.49236220314477e-12,0.706786791441649,1,0.909,1.0731225485578e-07,"V","Col4a1"
"Mylk",7.5437293080556e-12,0.315851104277242,0.187,0.031,1.24690301732851e-07,"V","Mylk"
"Selenok",7.76095977753945e-12,0.570118720411598,1,0.994,1.2828090416295e-07,"V","Selenok"
"Tfap2a2",7.88237443901346e-12,0.454034022925953,0.573,0.212,1.30287767102454e-07,"V","Tfap2a"
"Rasgrp21",8.57431274655963e-12,0.587794091504319,0.293,0.074,1.41724815387884e-07,"V","Rasgrp2"
"Tpm22",9.54403065054689e-12,1.09931508966392,0.987,0.917,1.57753282622889e-07,"V","Tpm2"
"Hspb81",1.0118779142572e-11,0.629147265827535,0.987,0.824,1.67253300447572e-07,"V","Hspb8"
"Arpc5",1.14917545930989e-11,0.607495263187258,1,0.996,1.89947211669332e-07,"V","Arpc5"
"Sox2ot1",1.20392966715499e-11,0.682305072698154,0.4,0.132,1.98997534684049e-07,"V","Sox2ot"
"Msn1",1.28651602257721e-11,0.561488617507183,1,0.998,2.12648233371787e-07,"V","Msn"
"Cybrd11",1.3755011277362e-11,0.565469412143793,0.293,0.075,2.27356581403516e-07,"V","Cybrd1"
"Sgcd1",1.50831940374224e-11,0.765256475547014,0.6,0.28,2.49310114244554e-07,"V","Sgcd"
"Ddah11",1.55536651432082e-11,0.681271402395375,0.987,0.967,2.57086531152088e-07,"V","Ddah1"
"Clic11",2.12096441629042e-11,0.451164701333426,1,1,3.50574208368643e-07,"V","Clic1"
"Nupr12",2.44847022619781e-11,1.09477542163082,0.973,0.884,4.04707643688236e-07,"V","Nupr1"
"Cavin31",3.98134559505768e-11,0.737185999089455,1,0.99,6.58076613407084e-07,"V","Cavin3"
"Ptms1",4.06805669312975e-11,0.514485526382531,1,0.999,6.72409090807416e-07,"V","Ptms"
"H3f3a1",4.35655521057157e-11,0.423492736174789,1,1,7.20095010755374e-07,"V","H3f3a"
"Fis1",5.10846766336033e-11,0.480138653061098,1,0.992,8.44378620076828e-07,"V","Fis1"
"Htra12",5.65930962900982e-11,0.866776741864295,0.653,0.342,9.35427288579033e-07,"V","Htra1"
"Fryl",6.02952199698263e-11,1.08122810146933,0.827,0.592,9.96619690881259e-07,"V","Fryl"
"Selenow",6.33526258337853e-11,0.421359345538534,1,1,1.04715555240664e-06,"V","Selenow"
"Mrvi1",7.26533109439866e-11,0.291603558030565,0.107,0.011,1.20088657659315e-06,"V","Mrvi1"
"Rhoa",7.64057225406501e-11,0.392494596076202,1,0.999,1.26291018787441e-06,"V","Rhoa"
"Akap121",8.66443218419021e-11,0.869357717355875,0.947,0.614,1.4321439957248e-06,"V","Akap12"
"Rhoc1",1.08665458001969e-10,0.605517114195075,1,0.922,1.79613135531454e-06,"V","Rhoc"
"Sncg1",1.18011003883393e-10,0.723074499824222,0.32,0.092,1.95060388318861e-06,"V","Sncg"
"Nacad",1.69306005566397e-10,0.226822876697578,0.147,0.022,2.79845896600697e-06,"V","Nacad"
"Sync",1.90069172647853e-10,0.189196409056993,0.12,0.015,3.14165335469635e-06,"V","Sync"
"Gpc42",2.33538858290049e-10,0.720092569108661,0.787,0.502,3.86016378867622e-06,"V","Gpc4"
"Kng2",2.48856708976696e-10,0.299640877095983,0.16,0.026,4.11335254267582e-06,"V","Kng2"
"Cst31",2.95583081645872e-10,0.80363453629787,1,0.999,4.88569275652462e-06,"V","Cst3"
"Gdpd21",3.27379293489279e-10,0.455844920969295,0.253,0.062,5.4112523420843e-06,"V","Gdpd2"
"Rtn41",4.06173550244432e-10,0.606521768792474,0.987,0.996,6.71364261199022e-06,"V","Rtn4"
"Basp11",4.12924596064207e-10,0.704505312965417,0.933,0.646,6.82523064834528e-06,"V","Basp1"
"Cd812",4.20132139176511e-10,0.559644015790549,1,0.999,6.94436412844856e-06,"V","Cd81"
"Galntl6",4.70346899666932e-10,0.208895749099553,0.053,0.002,7.77436390459472e-06,"V","Galntl6"
"Nbl12",4.73812638988904e-10,0.612413717921353,0.72,0.426,7.83164910984759e-06,"V","Nbl1"
"2200002D01Rik2",4.79939899949145e-10,0.621926865966582,1,0.932,7.93292660625941e-06,"V","2200002D01Rik"
"Sin3b1",5.25051049586291e-10,0.531230168360124,0.987,0.972,8.67856879861181e-06,"V","Sin3b"
"Cyfip2",5.26491602937587e-10,0.518041714187813,0.32,0.099,8.70237970495537e-06,"V","Cyfip2"
"Hoxb81",6.60036120441596e-10,0.562905579847959,0.333,0.105,1.09097370347791e-05,"V","Hoxb8"
"C130071C03Rik",6.61798622769683e-10,0.219307164374508,0.2,0.04,1.09388694357601e-05,"V","C130071C03Rik"
"Qk",6.73868276643106e-10,0.566322361008903,1,0.987,1.11383687446339e-05,"V","Qk"
"Aplp2",7.05875066536517e-10,0.551924855324491,0.947,0.802,1.16674089747821e-05,"V","Aplp2"
"Hoxb2",7.22909199294203e-10,0.520272970752927,0.52,0.229,1.19489661551339e-05,"V","Hoxb2"
"Camk1",7.38580019769996e-10,0.648936989049126,0.827,0.614,1.22079891467783e-05,"V","Camk1"
"Msrb1",7.50598263178245e-10,0.679270166895747,0.947,0.798,1.24066386920732e-05,"V","Msrb1"
"Sorbs11",9.16323272841831e-10,0.9241912247712,0.653,0.418,1.51459073768026e-05,"V","Sorbs1"
"Lpp1",9.18353250790406e-10,0.676798858092705,1,0.874,1.51794608823146e-05,"V","Lpp"
"Actn41",9.38557603290365e-10,0.578965271407366,1,0.999,1.55134186247864e-05,"V","Actn4"
"Kif5b1",1.09551670959842e-09,0.408549915130298,1,1,1.81077956929523e-05,"V","Kif5b"
"B2m1",1.17781540530134e-09,0.548496368568872,0.987,0.975,1.94681108342258e-05,"V","B2m"
"Myh111",1.27463028381013e-09,0.370260501905563,0.067,0.004,2.10683639610977e-05,"V","Myh11"
"Gdnf",1.31952724182552e-09,0.375521270766609,0.24,0.06,2.1810465780134e-05,"V","Gdnf"
"Shisa4",1.45604881465061e-09,0.576620962925694,0.6,0.292,2.40670308573599e-05,"V","Shisa4"
"Flot11",1.48142984042728e-09,0.703105657225376,0.867,0.687,2.44865538324224e-05,"V","Flot1"
"Fn11",1.49482873225485e-09,0.841663002928232,1,0.916,2.47080241154404e-05,"V","Fn1"
"Id31",1.64237626496871e-09,0.805595467741707,1,0.842,2.71468372836678e-05,"V","Id3"
"Myh21",1.66343221407706e-09,1.46949193778329,0.387,0.142,2.74948710664798e-05,"V","Myh2"
"Lurap1l2",1.69705982527444e-09,0.926928890320933,0.813,0.534,2.80507018519613e-05,"V","Lurap1l"
"Fads31",1.71583798765811e-09,0.760179484200581,0.693,0.439,2.83610860980009e-05,"V","Fads3"
"Tspan172",1.77085620809289e-09,0.750512555745324,0.72,0.495,2.92704822635674e-05,"V","Tspan17"
"Palld2",2.0473156758423e-09,0.642825959711965,0.987,0.753,3.38400808059974e-05,"V","Palld"
"Mprip1",2.07709356336486e-09,0.516441640303408,1,0.975,3.43322795088578e-05,"V","Mprip"
"Thbs11",2.5398049079309e-09,0.629436156583474,1,0.84,4.19804353231899e-05,"V","Thbs1"
"Dock52",3.09302539445486e-09,0.649921032889116,0.827,0.615,5.11246167449444e-05,"V","Dock5"
"Dlx2",3.30608306080072e-09,0.353873832324133,0.187,0.04,5.46462469119751e-05,"V","Dlx2"
"Fscn12",3.42606510807596e-09,0.608465115521494,1,0.982,5.66294301713876e-05,"V","Fscn1"
"Myh92",3.82356476027216e-09,0.55331499720504,1,0.987,6.31997019225385e-05,"V","Myh9"
"Slc6a61",4.29717880669052e-09,0.689660731414789,0.973,0.94,7.10280684957876e-05,"V","Slc6a6"
"Thrb",4.33200263063784e-09,0.1944013990052,0.133,0.021,7.16036714818129e-05,"V","Thrb"
"Hoxb3",4.34537135118089e-09,0.507952896564229,0.427,0.167,7.18246430636689e-05,"V","Hoxb3"
"Bmerb11",4.36772731544679e-09,0.346805748769883,0.227,0.057,7.21941647970199e-05,"V","Bmerb1"
"Zbtb201",4.48879202905351e-09,0.583376249829205,0.96,0.803,7.41952434482254e-05,"V","Zbtb20"
"Psmd8",5.0345268702214e-09,0.487474555301245,1,1,8.32156946378895e-05,"V","Psmd8"
"Actg12",5.17180003117711e-09,0.4324559229507,1,1,8.54846827153264e-05,"V","Actg1"
"Tmem171",5.26692833211392e-09,0.335340348950776,0.107,0.014,8.7057058401511e-05,"V","Tmem171"
"Serpinh11",6.22892326694085e-09,0.451461125697514,1,0.982,0.000102957872679265,"V","Serpinh1"
"Ift431",6.36943305218947e-09,0.635101963340146,0.933,0.731,0.00010528035891964,"V","Ift43"
"Katnbl1",6.68169507575134e-09,0.709472648092571,0.813,0.641,0.000110441737907094,"V","Katnbl1"
"Dbndd21",6.96740938087042e-09,0.58023279613345,0.973,0.849,0.000115164309656407,"V","Dbndd2"
"Serpine11",7.3570277471109e-09,1.35657641541635,0.667,0.397,0.000121604311631996,"V","Serpine1"
"Psme12",7.53165126150215e-09,0.538892852025171,1,0.91,0.000124490663701369,"V","Psme1"
"Calu1",8.88359553634665e-09,0.608843007124298,0.987,0.978,0.000146836950620274,"V","Calu"
"Lamp2",9.23565427138451e-09,0.529478535044403,0.973,0.911,0.000152656129451715,"V","Lamp2"
"Agtr1a",9.43111377872703e-09,0.276336801377254,0.147,0.027,0.000155886879648579,"V","Agtr1a"
"Gm29683",9.76200248835128e-09,0.101632614386494,0.067,0.005,0.000161356139129958,"V","Gm29683"
"Gpr156",9.9724494737048e-09,0.101632614386494,0.067,0.005,0.000164834617350867,"V","Gpr156"
"Atp6v0b1",1.0908673370446e-08,0.455066558371029,1,0.984,0.000180309462140103,"V","Atp6v0b"
"Vasp1",1.14751734892741e-08,0.61769768249748,0.853,0.693,0.000189673142604211,"V","Vasp"
"Dmpk",1.19443309781344e-08,0.643905301961446,0.373,0.146,0.000197427846737583,"V","Dmpk"
"Raph1",1.29326492713231e-08,0.727118670210427,0.907,0.72,0.000213763759805699,"V","Raph1"
"Dbn11",1.44447632389997e-08,0.558344731670199,0.8,0.542,0.000238757491577426,"V","Dbn1"
"Hbegf1",1.60386452535358e-08,0.946979756697611,0.613,0.374,0.000265102767395694,"V","Hbegf"
"Hoxb6",1.73006357154015e-08,0.334247895439058,0.253,0.073,0.000285962207739871,"V","Hoxb6"
"Sh3bgrl1",1.97479774732673e-08,0.550965966536434,1,0.983,0.000326414319655635,"V","Sh3bgrl"
"Tgfb21",2.04511375580741e-08,0.746222326574652,0.56,0.327,0.000338036852697407,"V","Tgfb2"
"Itgb11",2.10330111653803e-08,0.494471533895411,1,0.999,0.000347654641552571,"V","Itgb1"
"Pcdh7",2.13550269700533e-08,0.840489159837031,0.613,0.4,0.000352977240788012,"V","Pcdh7"
"Nckap5",2.32104116589746e-08,0.208661179796082,0.12,0.019,0.000383644894311191,"V","Nckap5"
"Prkar2b1",2.39056027671614e-08,0.815443370770186,0.667,0.427,0.00039513570813841,"V","Prkar2b"
"Mctp1",2.4299381821793e-08,1.02079180160505,0.36,0.14,0.000401644482132416,"V","Mctp1"
"Cdsn1",2.4669267509888e-08,0.690699513440387,0.307,0.107,0.000407758322670939,"V","Cdsn"
"Cdkn1b",2.66539615531349e-08,0.677154292809028,0.707,0.492,0.000440563330511767,"V","Cdkn1b"
"Frmd5",2.70226628050047e-08,0.479522452474446,0.293,0.098,0.000446657593503922,"V","Frmd5"
"Ldoc1",2.87253106656816e-08,0.107891604858177,0.04,0.001,0.000474800659993051,"V","Ldoc1"
"Dlx1as",2.91851486204126e-08,0.0544896309873512,0.04,0.001,0.000482401321546799,"V","Dlx1as"
"Trpc4",2.9186557933312e-08,0.107891604858177,0.04,0.001,0.000482424616079715,"V","Trpc4"
"Hmgn31",2.9605733566543e-08,0.475436525534333,1,0.964,0.000489353170121389,"V","Hmgn3"
"Litaf",3.27867209814367e-08,0.557575246943912,0.947,0.821,0.000541931711102168,"V","Litaf"
"Lama21",3.55916709485356e-08,0.541824945603053,0.427,0.19,0.000588294729108345,"V","Lama2"
"Enox1",3.56157637449853e-08,0.28039216607394,0.133,0.024,0.000588692958940863,"V","Enox1"
"Hck",3.67403956046557e-08,0.490912366253971,0.32,0.115,0.000607281998949354,"V","Hck"
